Label,AP1_Rssi,AP2_Rssi,AP3_Rssi,AP4_Rssi
10,-63.0,-72.0,-55.0,-66.0
10,-64.0,-73.0,-56.0,-68.0
10,-63.0,-80.0,-56.0,-67.0
10,-63.0,-72.0,-55.0,-65.0
10,-63.0,-74.0,-53.0,-64.0
10,-58.0,-72.0,-55.0,-63.0
10,-64.0,-72.0,-55.0,-63.0
10,-56.0,-73.0,-55.0,-65.0
10,-62.0,-74.0,-55.0,-65.0
10,-62.0,-73.0,-55.0,-65.0
10,-62.0,-73.0,-55.0,-65.0
10,-61.0,-73.0,-52.0,-60.0
10,-64.0,-74.0,-55.0,-62.0
10,-63.0,-72.0,-55.0,-64.0
10,-63.0,-73.0,-55.0,-65.0
10,-62.0,-73.0,-55.0,-64.0
10,-63.0,-72.0,-55.0,-66.0
10,-63.0,-72.0,-55.0,-64.0
10,-63.0,-73.0,-56.0,-65.0
10,-63.0,-72.0,-55.0,-66.0
10,-63.0,-72.0,-55.0,-65.0
10,-63.0,-72.0,-55.0,-65.0
10,-63.0,-73.0,-55.0,-66.0
10,-63.0,-74.0,-55.0,-64.0
10,,,-54.0,-63.0
10,-62.0,-73.0,-55.0,-64.0
10,-63.0,-72.0,-55.0,-67.0
10,-61.0,-72.0,-55.0,-65.0
10,-63.0,-74.0,-55.0,-65.0
10,-63.0,-72.0,-55.0,-65.0
10,-64.0,-73.0,-55.0,-64.0
10,-63.0,-72.0,-55.0,-65.0
10,-62.0,-73.0,-55.0,-65.0
10,-64.0,-73.0,-55.0,-65.0
10,-57.0,-77.0,-54.0,-63.0
10,-62.0,-72.0,-55.0,-66.0
10,-58.0,-72.0,-55.0,-66.0
10,-62.0,-73.0,-55.0,-65.0
10,-63.0,-72.0,-55.0,-67.0
10,-62.0,-74.0,-53.0,-64.0
10,-63.0,-72.0,-55.0,-65.0
10,-62.0,-72.0,-55.0,-66.0
10,-62.0,-73.0,-55.0,-64.0
10,-54.0,-72.0,-55.0,-65.0
10,-63.0,-73.0,-52.0,-59.0
10,-64.0,-73.0,,
10,-61.0,-72.0,-55.0,-62.0
10,-63.0,-72.0,-55.0,-65.0
10,-58.0,-74.0,-55.0,-66.0
10,-63.0,-74.0,-55.0,-69.0
10,-63.0,-73.0,-55.0,-65.0
10,-64.0,-73.0,-55.0,-66.0
10,-63.0,-72.0,-53.0,-65.0
10,-64.0,-73.0,-52.0,-59.0
10,-64.0,-73.0,-55.0,-66.0
10,-62.0,-73.0,-56.0,-64.0
10,-63.0,-74.0,-55.0,-64.0
10,-63.0,-72.0,-55.0,-66.0
10,-61.0,-72.0,-55.0,-63.0
10,-62.0,-81.0,-55.0,-68.0
10,-64.0,-74.0,-55.0,-67.0
10,-63.0,-72.0,-55.0,-61.0
10,,,,-64.0
10,-61.0,-72.0,-55.0,-65.0
10,-62.0,-73.0,-55.0,-65.0
10,-64.0,-73.0,-55.0,-63.0
10,-68.0,-78.0,-56.0,-69.0
10,-63.0,-72.0,-55.0,-66.0
10,-63.0,-74.0,-55.0,-64.0
10,-65.0,-73.0,-55.0,-65.0
10,-63.0,-73.0,-56.0,-69.0
10,-62.0,-72.0,-55.0,-66.0
10,-62.0,-73.0,-55.0,-65.0
10,,,,-60.0
10,-62.0,-72.0,-55.0,-65.0
10,-63.0,-73.0,-55.0,-65.0
10,-64.0,-73.0,-55.0,-65.0
10,-62.0,-72.0,-55.0,-66.0
10,-64.0,-73.0,-55.0,-65.0
10,-62.0,-73.0,-55.0,-64.0
10,-63.0,-73.0,-55.0,-65.0
10,-64.0,-73.0,-55.0,-65.0
10,-62.0,-73.0,-55.0,-65.0
10,-62.0,-72.0,-55.0,-67.0
10,-56.0,-72.0,-55.0,-64.0
10,-59.0,-80.0,-54.0,-62.0
10,-63.0,-73.0,-55.0,-65.0
10,,,-54.0,-65.0
10,-58.0,-73.0,-51.0,-65.0
10,-62.0,-72.0,-55.0,-61.0
10,-62.0,-73.0,-55.0,-64.0
10,-63.0,-72.0,-55.0,-65.0
10,-63.0,-73.0,-55.0,-64.0
10,-62.0,-73.0,-55.0,
10,-59.0,-74.0,-53.0,-67.0
10,-64.0,-73.0,-55.0,-66.0
10,-64.0,-72.0,-55.0,-64.0
10,-62.0,-72.0,-53.0,-64.0
10,-63.0,-73.0,-55.0,-66.0
10,-63.0,-73.0,,
10,-55.0,-73.0,-54.0,-65.0
10,-63.0,-73.0,-55.0,-69.0
10,-62.0,-73.0,-55.0,-65.0
10,-62.0,-73.0,-55.0,-65.0
10,-64.0,-73.0,-55.0,-64.0
10,-63.0,-73.0,-55.0,-65.0
10,-64.0,-73.0,-55.0,-65.0
10,,,-55.0,-61.0
10,-62.0,-73.0,-55.0,-64.0
10,-63.0,-73.0,-55.0,-60.0
10,-62.0,-72.0,-55.0,-61.0
10,-64.0,-73.0,-55.0,-66.0
10,-63.0,-72.0,-53.0,-64.0
10,-64.0,-73.0,-53.0,-65.0
10,-64.0,-73.0,-55.0,-66.0
10,-61.0,-72.0,-55.0,-60.0
10,-62.0,-73.0,-55.0,-62.0
10,-64.0,-73.0,-55.0,-64.0
10,-62.0,-72.0,-55.0,-66.0
10,-60.0,-71.0,-55.0,-61.0
10,-61.0,-72.0,-55.0,-62.0
10,-64.0,-73.0,-55.0,-65.0
10,-63.0,-72.0,-55.0,-65.0
10,-57.0,-72.0,-55.0,-61.0
10,-63.0,-73.0,-55.0,-65.0
10,-63.0,-72.0,-55.0,-65.0
10,-63.0,-72.0,-55.0,-65.0
10,-63.0,-72.0,-55.0,-67.0
10,-64.0,-73.0,-54.0,-61.0
10,-62.0,-72.0,-55.0,-66.0
10,-63.0,-72.0,-55.0,-66.0
10,-63.0,-72.0,-52.0,-60.0
10,-63.0,-72.0,-55.0,-65.0
10,-63.0,-74.0,-54.0,-65.0
10,-62.0,-73.0,-55.0,-65.0
10,-62.0,-72.0,-55.0,-66.0
10,-64.0,-73.0,-55.0,-67.0
10,-63.0,-72.0,-55.0,-67.0
10,-61.0,-72.0,-54.0,-66.0
10,-62.0,-73.0,-55.0,-62.0
10,-62.0,-72.0,-55.0,-65.0
10,-62.0,-72.0,-55.0,-65.0
10,-62.0,-73.0,-55.0,-65.0
10,-63.0,-73.0,-55.0,-65.0
10,-63.0,-73.0,-55.0,-65.0
10,-62.0,-72.0,-55.0,-66.0
10,-63.0,-72.0,-55.0,-62.0
10,-63.0,-73.0,-55.0,-60.0
10,-62.0,-74.0,-55.0,-65.0
10,-64.0,-73.0,-55.0,-66.0
10,-55.0,-72.0,-55.0,-63.0
10,-63.0,-72.0,-55.0,-66.0
10,-63.0,-72.0,-55.0,-65.0
10,-57.0,-73.0,-55.0,-65.0
10,-63.0,-73.0,-55.0,-64.0
10,,,,-65.0
10,-63.0,-74.0,-55.0,-64.0
10,-58.0,-73.0,-55.0,-66.0
10,-63.0,-72.0,-55.0,-67.0
10,-63.0,-73.0,-55.0,-65.0
10,-64.0,-73.0,-55.0,-65.0
10,-64.0,-74.0,-56.0,-69.0
10,-63.0,-72.0,-53.0,-60.0
10,-64.0,-73.0,-55.0,-65.0
10,-62.0,-72.0,-55.0,-65.0
10,-63.0,-73.0,-56.0,-66.0
10,-63.0,-73.0,-55.0,-65.0
10,-57.0,-73.0,-55.0,-64.0
10,-62.0,-73.0,-55.0,
10,-70.0,-75.0,-55.0,-70.0
10,-64.0,-74.0,-55.0,-67.0
10,-62.0,-74.0,-55.0,-67.0
10,-62.0,-74.0,,
10,,,,-64.0
10,-63.0,-72.0,-55.0,-66.0
10,-63.0,-72.0,-55.0,-66.0
10,-62.0,-72.0,-55.0,-65.0
10,-63.0,-74.0,-55.0,-58.0
10,-65.0,-73.0,-55.0,-66.0
10,-63.0,-73.0,-55.0,-60.0
10,-64.0,-73.0,-55.0,-65.0
10,-63.0,-72.0,-54.0,-64.0
10,-62.0,-73.0,-55.0,-65.0
10,-59.0,-73.0,-55.0,-63.0
10,-63.0,-72.0,-52.0,-65.0
10,-63.0,-73.0,-55.0,-60.0
10,-62.0,-72.0,-55.0,-66.0
10,-63.0,-73.0,-55.0,-65.0
10,-63.0,-72.0,-55.0,
10,-60.0,-80.0,-54.0,-63.0
10,-62.0,-72.0,-55.0,-66.0
10,-62.0,-72.0,-55.0,-65.0
10,-62.0,-72.0,-55.0,-65.0
10,-62.0,-72.0,-55.0,-63.0
10,-63.0,-72.0,,
10,-68.0,-82.0,-57.0,-64.0
10,-61.0,-72.0,-54.0,-65.0
10,-57.0,-73.0,-55.0,-64.0
10,-62.0,-72.0,-55.0,-66.0
10,-61.0,-72.0,-55.0,-60.0
10,-64.0,-73.0,-56.0,-66.0
10,-64.0,-74.0,-56.0,-66.0
10,-63.0,-74.0,-55.0,-67.0
10,-62.0,-72.0,-55.0,-65.0
10,-63.0,-72.0,-55.0,-65.0
10,-63.0,-73.0,-55.0,-65.0
10,-63.0,-72.0,-55.0,-64.0
10,-64.0,-74.0,-56.0,-64.0
10,-64.0,-73.0,-55.0,-66.0
10,-62.0,-72.0,-55.0,-64.0
10,-63.0,-73.0,-55.0,-66.0
10,-62.0,-72.0,-55.0,-66.0
10,-62.0,-73.0,-55.0,-60.0
10,-64.0,-73.0,-55.0,-65.0
10,-63.0,-73.0,-55.0,-66.0
10,-63.0,-73.0,-56.0,-67.0
10,-63.0,-73.0,-55.0,-64.0
10,-62.0,-73.0,-55.0,-65.0
10,-61.0,-72.0,-55.0,-63.0
10,-64.0,-78.0,-55.0,-68.0
10,-63.0,-72.0,-55.0,-66.0
10,-63.0,-72.0,-55.0,-63.0
10,-63.0,-73.0,-55.0,-67.0
10,-64.0,-73.0,-55.0,-62.0
10,-61.0,-74.0,-55.0,-65.0
10,-61.0,-72.0,-55.0,-65.0
10,-64.0,-73.0,-56.0,-64.0
10,-59.0,-73.0,-55.0,-64.0
10,-56.0,-73.0,-54.0,-64.0
10,-62.0,-72.0,-55.0,-65.0
10,-62.0,-72.0,-55.0,-66.0
10,-63.0,-72.0,-55.0,-64.0
10,-63.0,-72.0,-55.0,-66.0
10,-56.0,-72.0,-54.0,-66.0
10,-57.0,-73.0,-55.0,-65.0
10,-68.0,-82.0,-55.0,-64.0
10,-64.0,-73.0,-55.0,-66.0
10,-63.0,-72.0,-55.0,-65.0
10,-63.0,-73.0,-55.0,-60.0
10,-61.0,-72.0,-55.0,-63.0
10,-63.0,-72.0,-55.0,-63.0
10,-63.0,-73.0,-55.0,-66.0
10,-63.0,-72.0,-55.0,-66.0
10,-63.0,-73.0,,
10,-63.0,-73.0,-55.0,-65.0
10,-62.0,-73.0,-55.0,-65.0
10,-64.0,-74.0,-56.0,-67.0
10,-57.0,-73.0,-55.0,-65.0
10,-62.0,-72.0,-55.0,
10,-56.0,-73.0,-55.0,-67.0
10,-62.0,-72.0,-55.0,-66.0
10,-63.0,-74.0,-55.0,-64.0
10,-62.0,-73.0,-55.0,-62.0
10,-59.0,-81.0,-54.0,-57.0
10,-63.0,-72.0,-55.0,-65.0
10,-61.0,-73.0,-55.0,-65.0
10,-64.0,-73.0,-55.0,-65.0
10,-65.0,-72.0,-55.0,-65.0
10,-62.0,-73.0,-55.0,-65.0
10,-59.0,-74.0,-56.0,-68.0
10,-62.0,-72.0,-54.0,-64.0
10,-63.0,-72.0,-55.0,-66.0
10,-63.0,-73.0,-55.0,-65.0
10,-63.0,-72.0,-55.0,-65.0
10,-61.0,-72.0,-52.0,-63.0
10,-63.0,-73.0,-56.0,-65.0
10,-63.0,-72.0,-55.0,-66.0
10,-63.0,-73.0,,
10,-63.0,-73.0,-55.0,-66.0
10,-62.0,-72.0,-55.0,-66.0
10,-61.0,-73.0,-55.0,-66.0
10,-57.0,-72.0,-55.0,-66.0
10,-62.0,-74.0,-55.0,-67.0
10,-58.0,-81.0,-54.0,-62.0
10,-63.0,-73.0,-55.0,-68.0
10,-62.0,-72.0,-55.0,-66.0
10,-64.0,-73.0,-54.0,-65.0
10,-64.0,-72.0,-55.0,-64.0
10,-63.0,-72.0,-55.0,-64.0
10,-62.0,-72.0,-55.0,
10,-60.0,-71.0,-55.0,-61.0
10,-58.0,-72.0,-55.0,-66.0
10,-58.0,-81.0,-54.0,-62.0
10,-57.0,-73.0,-55.0,-65.0
10,-63.0,-73.0,-55.0,-66.0
10,-64.0,-73.0,-53.0,-65.0
10,-65.0,-74.0,-53.0,-68.0
10,-63.0,-72.0,-53.0,-64.0
10,-64.0,-73.0,-55.0,-65.0
10,-63.0,-73.0,-56.0,-68.0
10,-64.0,-74.0,-53.0,-64.0
10,-64.0,-73.0,-55.0,-66.0
10,-56.0,-73.0,-55.0,-65.0
10,-64.0,-72.0,-55.0,-64.0
10,-68.0,-82.0,-57.0,-64.0
10,-57.0,-72.0,-55.0,-61.0
10,-64.0,-74.0,-54.0,-68.0
10,-63.0,-73.0,-55.0,-66.0
10,-63.0,-72.0,-55.0,-65.0
10,-63.0,-74.0,-55.0,-67.0
10,-63.0,-72.0,-53.0,-64.0
10,-62.0,-73.0,-55.0,-65.0
10,-55.0,-73.0,-56.0,-66.0
10,-62.0,-73.0,-55.0,-65.0
10,-64.0,-74.0,-56.0,-66.0
10,-60.0,-80.0,-54.0,-63.0
10,-61.0,-72.0,-55.0,-63.0
10,-63.0,-73.0,-55.0,-63.0
10,-63.0,-72.0,-53.0,-60.0
10,-65.0,-73.0,-55.0,-66.0
10,-62.0,-73.0,-55.0,-64.0
10,-62.0,-74.0,-56.0,-69.0
10,-59.0,-73.0,-55.0,-63.0
10,-62.0,-73.0,-55.0,-62.0
10,-61.0,-73.0,-55.0,-66.0
10,-64.0,-73.0,-55.0,-62.0
10,-63.0,-72.0,-55.0,-62.0
10,-64.0,-73.0,-55.0,-66.0
10,-62.0,-72.0,-55.0,-61.0
10,-62.0,-72.0,-55.0,-66.0
10,-61.0,-72.0,-55.0,-63.0
10,-64.0,-73.0,-55.0,-64.0
10,-62.0,-72.0,-55.0,-61.0
10,-62.0,-73.0,-55.0,-64.0
10,-62.0,-73.0,-55.0,-64.0
10,-59.0,-76.0,-54.0,-67.0
10,-63.0,-72.0,-55.0,-64.0
10,-61.0,-73.0,-52.0,-60.0
10,-63.0,-72.0,-55.0,-65.0
10,-64.0,-78.0,-55.0,-68.0
10,-64.0,-73.0,-55.0,-65.0
10,-63.0,-73.0,-56.0,-67.0
10,-64.0,-74.0,-56.0,-69.0
10,-63.0,-73.0,-55.0,-64.0
10,-58.0,-81.0,-54.0,-62.0
10,-64.0,-73.0,-55.0,-65.0
10,-62.0,-73.0,-55.0,-63.0
10,-63.0,-72.0,-55.0,-60.0
10,-64.0,-73.0,,
10,-63.0,-72.0,-55.0,-65.0
10,-63.0,-72.0,-55.0,-65.0
10,-56.0,-72.0,-54.0,-66.0
10,-63.0,-72.0,-55.0,-63.0
10,-63.0,-72.0,-55.0,-66.0
10,-62.0,-72.0,-55.0,-66.0
10,-63.0,-73.0,-55.0,-66.0
10,-63.0,-72.0,-53.0,-64.0
10,-62.0,-72.0,-55.0,-65.0
10,-63.0,-73.0,-55.0,-65.0
10,-58.0,-73.0,-55.0,-67.0
10,-64.0,-73.0,-55.0,-64.0
10,-63.0,-72.0,-55.0,-65.0
10,-62.0,-73.0,-55.0,-65.0
10,-63.0,-72.0,-55.0,-66.0
10,-60.0,-80.0,-54.0,-63.0
10,-64.0,-73.0,-56.0,-64.0
10,-63.0,-72.0,-55.0,-65.0
10,-64.0,-73.0,-56.0,-69.0
10,-62.0,-72.0,-55.0,-65.0
10,-62.0,-72.0,-55.0,-65.0
10,-63.0,-74.0,-55.0,-64.0
10,-64.0,-73.0,-55.0,-66.0
10,-57.0,-72.0,-54.0,-64.0
10,-61.0,-72.0,-55.0,-62.0
10,-62.0,-72.0,-55.0,-66.0
10,-59.0,-74.0,-56.0,-68.0
9,-58.0,-73.0,-61.0,-57.0
9,-58.0,-73.0,-63.0,-56.0
9,-58.0,-73.0,-64.0,-50.0
9,-58.0,-73.0,-62.0,-56.0
9,-59.0,-74.0,-64.0,-57.0
9,-58.0,-73.0,-64.0,-57.0
9,-58.0,-73.0,-60.0,-56.0
9,-57.0,-73.0,-64.0,-57.0
9,-58.0,-73.0,-64.0,
9,-58.0,-73.0,-62.0,-57.0
9,-57.0,-73.0,-60.0,-56.0
9,-59.0,-74.0,-64.0,-58.0
9,,,-64.0,-58.0
9,-59.0,-74.0,-64.0,-57.0
9,-53.0,-74.0,-64.0,-58.0
9,-57.0,-73.0,-64.0,-57.0
9,-59.0,-74.0,-65.0,-59.0
9,-57.0,-73.0,-62.0,-56.0
9,-58.0,-73.0,-62.0,-57.0
9,-52.0,-73.0,-64.0,-51.0
9,-52.0,-74.0,-65.0,-58.0
9,-60.0,-75.0,-66.0,-58.0
9,-57.0,-73.0,-64.0,-57.0
9,-58.0,-73.0,-61.0,-56.0
9,-57.0,-73.0,-64.0,-51.0
9,-58.0,-73.0,-65.0,-57.0
9,-58.0,-73.0,-65.0,-57.0
9,-58.0,-73.0,-57.0,-50.0
9,-59.0,-74.0,-64.0,-53.0
9,-59.0,-74.0,,-58.0
9,-58.0,-73.0,-64.0,-56.0
9,-58.0,-73.0,-64.0,-58.0
9,-57.0,-73.0,-64.0,-57.0
9,-59.0,-74.0,-64.0,-58.0
9,-59.0,-74.0,-65.0,-57.0
9,-58.0,-73.0,-64.0,-57.0
9,-57.0,-73.0,-64.0,-55.0
9,-57.0,-73.0,-60.0,-57.0
9,-57.0,-73.0,-64.0,-57.0
9,-58.0,-73.0,-61.0,-51.0
9,-59.0,,-67.0,-58.0
9,-59.0,-74.0,-61.0,-59.0
9,-52.0,-74.0,-65.0,-60.0
9,-57.0,-73.0,-64.0,-58.0
9,-58.0,-73.0,-60.0,-55.0
9,-59.0,-74.0,-64.0,-52.0
9,-58.0,-73.0,-64.0,-56.0
9,-58.0,-73.0,-65.0,-56.0
9,-59.0,-74.0,-64.0,-57.0
9,-58.0,-73.0,-65.0,-56.0
9,,,,-57.0
9,,,-61.0,-56.0
9,-58.0,-73.0,-61.0,-57.0
9,-52.0,-73.0,-64.0,-56.0
9,-59.0,-74.0,-64.0,-58.0
9,-59.0,-74.0,-64.0,-58.0
9,-59.0,-74.0,-65.0,-56.0
9,-58.0,-73.0,-64.0,-57.0
9,-59.0,-75.0,-65.0,-58.0
9,-59.0,-74.0,-66.0,-53.0
9,-58.0,-73.0,-65.0,-54.0
9,-58.0,-73.0,-65.0,-58.0
9,-58.0,-73.0,-64.0,-57.0
9,-58.0,-73.0,-63.0,-55.0
9,-59.0,-74.0,-64.0,-58.0
9,-59.0,-74.0,-65.0,-58.0
9,-59.0,-75.0,-62.0,-55.0
9,-60.0,-74.0,-64.0,-56.0
9,-59.0,-74.0,-64.0,-51.0
9,-59.0,-74.0,-64.0,-58.0
9,-59.0,-73.0,-64.0,-55.0
9,-59.0,-74.0,-64.0,-58.0
9,-58.0,-73.0,-64.0,-56.0
9,-60.0,-74.0,-65.0,-58.0
9,-59.0,-74.0,-66.0,-55.0
9,-57.0,-73.0,-64.0,-57.0
9,-58.0,-73.0,-64.0,-57.0
9,-58.0,-73.0,-62.0,-55.0
9,-57.0,-73.0,-61.0,-56.0
9,-58.0,-73.0,-64.0,-55.0
9,-57.0,-73.0,-65.0,-57.0
9,-58.0,-73.0,-64.0,-56.0
9,-58.0,-74.0,-64.0,
9,-59.0,-74.0,-64.0,
9,-57.0,-74.0,-70.0,-60.0
9,-59.0,-74.0,-65.0,-57.0
9,-59.0,-74.0,-64.0,-49.0
9,-58.0,-73.0,-61.0,-58.0
9,-58.0,-73.0,-61.0,-57.0
9,-58.0,-73.0,-61.0,-56.0
9,-57.0,-73.0,-64.0,-57.0
9,-58.0,-73.0,-64.0,-49.0
9,-57.0,-75.0,-65.0,-60.0
9,-58.0,-73.0,-60.0,-54.0
9,-58.0,-73.0,-64.0,-57.0
9,-59.0,-74.0,-64.0,-58.0
9,-58.0,-73.0,-64.0,-56.0
9,-57.0,-73.0,-64.0,-56.0
9,-58.0,-74.0,-64.0,-56.0
9,-58.0,-73.0,-59.0,-56.0
9,,,,-58.0
9,-57.0,-73.0,-64.0,-58.0
9,-59.0,-74.0,-64.0,-58.0
9,-58.0,-73.0,-63.0,-57.0
9,-58.0,-73.0,-65.0,-56.0
9,-58.0,-73.0,-60.0,-56.0
9,-57.0,-73.0,-61.0,-57.0
9,-59.0,-74.0,-62.0,-56.0
9,-58.0,-73.0,-65.0,-56.0
9,-59.0,-74.0,-64.0,-57.0
9,-59.0,-74.0,-64.0,-56.0
9,-57.0,-73.0,-64.0,-58.0
9,-54.0,-73.0,-65.0,-57.0
9,-58.0,-73.0,-64.0,-57.0
9,-58.0,-74.0,-62.0,-56.0
9,-57.0,-73.0,-64.0,-57.0
9,-58.0,-74.0,-65.0,-57.0
9,-58.0,-73.0,-64.0,-57.0
9,-59.0,-74.0,-64.0,-57.0
9,-57.0,-73.0,-61.0,-54.0
9,-57.0,-73.0,-65.0,-50.0
9,,-74.0,,
9,-59.0,-74.0,-64.0,-56.0
9,-58.0,-74.0,-64.0,-57.0
9,-57.0,-76.0,-64.0,-60.0
9,-57.0,-73.0,-62.0,-57.0
9,-59.0,-74.0,-64.0,-55.0
9,-57.0,-73.0,-64.0,-57.0
9,-57.0,-73.0,-64.0,-49.0
9,-58.0,-73.0,-61.0,-56.0
9,-52.0,-73.0,-64.0,-56.0
9,-57.0,-73.0,-64.0,-57.0
9,-57.0,-73.0,-64.0,-57.0
9,-58.0,-73.0,-61.0,-57.0
9,-57.0,-73.0,-64.0,-55.0
9,-57.0,-73.0,-64.0,-57.0
9,-58.0,-73.0,-64.0,-57.0
9,-58.0,-73.0,-64.0,-58.0
9,-59.0,-73.0,-64.0,-57.0
9,-52.0,-73.0,-64.0,-56.0
9,-58.0,-73.0,-64.0,-52.0
9,-59.0,-74.0,-64.0,-57.0
9,-52.0,-73.0,-64.0,-57.0
9,-59.0,-74.0,-61.0,-57.0
9,-57.0,-73.0,-65.0,-57.0
9,-58.0,-73.0,-64.0,-58.0
9,-57.0,-73.0,-62.0,-56.0
9,-57.0,-73.0,-64.0,-51.0
9,-57.0,-73.0,-64.0,-56.0
9,-58.0,-73.0,-61.0,-51.0
9,-59.0,-74.0,-64.0,-57.0
9,-58.0,-73.0,-64.0,
9,-58.0,-73.0,-64.0,-56.0
9,-58.0,-73.0,-64.0,-56.0
9,-57.0,,-65.0,-58.0
9,,-73.0,,
9,-59.0,-74.0,-64.0,-58.0
9,-53.0,-74.0,-64.0,-57.0
9,-58.0,-73.0,-60.0,-55.0
9,-58.0,-73.0,-64.0,-48.0
9,-57.0,-76.0,-62.0,-58.0
9,-58.0,-73.0,-64.0,-56.0
9,-57.0,-73.0,-61.0,-52.0
9,-59.0,-74.0,-64.0,-57.0
9,-59.0,-74.0,-64.0,-57.0
9,-55.0,-76.0,-62.0,-60.0
9,-58.0,-73.0,-65.0,-55.0
9,-59.0,-74.0,-64.0,-51.0
9,-59.0,-74.0,-64.0,-58.0
9,-58.0,-73.0,-65.0,-58.0
9,-58.0,-73.0,-64.0,-56.0
9,-57.0,-73.0,-64.0,-57.0
9,-58.0,-73.0,-61.0,-57.0
9,-58.0,-73.0,-61.0,-58.0
9,-58.0,-73.0,-65.0,-52.0
9,-59.0,-74.0,-64.0,-57.0
9,-57.0,-73.0,-61.0,-57.0
9,-53.0,-74.0,-64.0,-58.0
9,-58.0,-73.0,-61.0,-57.0
9,-59.0,-74.0,-64.0,-57.0
9,-58.0,-73.0,-64.0,-57.0
9,-52.0,-73.0,-64.0,-57.0
9,-59.0,-74.0,-59.0,-58.0
9,-60.0,-74.0,-64.0,-58.0
9,-59.0,-74.0,-60.0,-52.0
9,-59.0,-74.0,-64.0,-56.0
9,-58.0,-73.0,-64.0,-58.0
9,-58.0,-73.0,-64.0,-57.0
9,-59.0,-74.0,-64.0,-51.0
9,-58.0,-73.0,-64.0,-57.0
9,-59.0,-74.0,-65.0,-57.0
9,-58.0,-73.0,-64.0,-52.0
9,-60.0,-74.0,-66.0,-53.0
9,-59.0,-74.0,-64.0,-58.0
9,-59.0,-74.0,-63.0,-55.0
9,-52.0,-73.0,-64.0,-51.0
9,-52.0,-73.0,-64.0,-57.0
9,-59.0,-74.0,-64.0,-57.0
9,-58.0,-73.0,-64.0,-49.0
9,-57.0,-73.0,-64.0,-56.0
9,-58.0,-73.0,-61.0,-53.0
9,-57.0,-73.0,-61.0,-57.0
9,-58.0,-73.0,-64.0,-56.0
9,-57.0,-73.0,-65.0,-52.0
9,-58.0,-74.0,-64.0,-57.0
9,-58.0,-73.0,-64.0,-57.0
9,-58.0,-73.0,-64.0,-52.0
9,-59.0,-74.0,-64.0,-48.0
9,-58.0,-73.0,-61.0,-56.0
9,-58.0,-73.0,-65.0,-53.0
9,-59.0,-75.0,-65.0,-57.0
9,-58.0,-73.0,-65.0,-52.0
9,,,-63.0,-56.0
9,-58.0,-73.0,-64.0,-57.0
9,-57.0,-73.0,-63.0,-55.0
9,-58.0,-73.0,-64.0,-50.0
9,-58.0,-73.0,-64.0,-51.0
9,-58.0,-73.0,-61.0,-58.0
9,-58.0,,-64.0,-57.0
9,-58.0,-73.0,-64.0,-57.0
9,-60.0,-74.0,-66.0,-53.0
9,-58.0,-75.0,-64.0,-59.0
9,-58.0,-73.0,-64.0,-56.0
9,-58.0,-73.0,-64.0,-57.0
9,,,-62.0,-55.0
9,-58.0,-74.0,-64.0,-55.0
9,-58.0,-73.0,-64.0,-58.0
9,-58.0,-73.0,-61.0,-56.0
9,-57.0,-73.0,-61.0,-57.0
9,-58.0,-73.0,-60.0,-56.0
9,-59.0,-74.0,-65.0,-52.0
9,-57.0,-73.0,-62.0,-55.0
9,-58.0,-73.0,-62.0,-56.0
9,-58.0,-73.0,-64.0,-56.0
9,-58.0,-73.0,-64.0,-56.0
9,-58.0,-73.0,-61.0,-57.0
9,-57.0,-73.0,-64.0,-54.0
9,-58.0,-73.0,-64.0,-56.0
9,-58.0,-73.0,-64.0,-57.0
9,-52.0,-73.0,-64.0,-57.0
9,-58.0,-73.0,-64.0,-58.0
9,-59.0,-74.0,-64.0,-57.0
9,-57.0,-73.0,-65.0,-57.0
9,-52.0,-73.0,-61.0,-52.0
9,-58.0,-73.0,-65.0,-57.0
9,-58.0,-74.0,-62.0,-58.0
9,-58.0,-73.0,-64.0,-57.0
9,-57.0,-73.0,-65.0,-57.0
9,-58.0,-74.0,-64.0,-53.0
9,-52.0,-73.0,-64.0,-51.0
9,-58.0,-73.0,-62.0,-51.0
9,-57.0,-73.0,-65.0,-58.0
9,-59.0,-74.0,-64.0,-55.0
9,-58.0,-73.0,-64.0,-50.0
9,-58.0,-73.0,-65.0,
9,-58.0,-73.0,-61.0,-56.0
9,-58.0,-73.0,-60.0,-56.0
9,-58.0,-73.0,-64.0,-57.0
9,-58.0,-73.0,-64.0,-50.0
9,-59.0,-73.0,-64.0,-55.0
9,-57.0,-73.0,-64.0,-51.0
9,-57.0,-73.0,-64.0,-58.0
9,-58.0,-73.0,-64.0,-53.0
9,-58.0,-73.0,-64.0,-57.0
9,-57.0,-73.0,-64.0,-56.0
9,-60.0,-74.0,-65.0,-57.0
9,-59.0,-74.0,-64.0,-56.0
9,-52.0,-73.0,-64.0,-57.0
9,-58.0,-73.0,-64.0,-51.0
9,-58.0,-73.0,-64.0,-57.0
9,-59.0,-75.0,-66.0,-58.0
9,-59.0,-74.0,-66.0,-59.0
9,-53.0,-74.0,-65.0,-56.0
9,-57.0,-73.0,-64.0,-51.0
9,-58.0,-73.0,-64.0,-58.0
9,-57.0,-73.0,-61.0,-54.0
9,-57.0,-73.0,-65.0,-55.0
9,-58.0,-73.0,-64.0,-58.0
9,-53.0,-74.0,-61.0,-53.0
9,-59.0,-74.0,-65.0,-57.0
