timeStemp,AP1_Rssi,AP2_Rssi,AP3_Rssi,AP4_Rssi,label,label_coor,coordinate
553759133,-61.0,-71.0,-54.0,-59.0,22.0,"(6.0, 5.4)",10-11
553767234,-61.0,-71.0,-55.0,-59.0,22.0,"(6.0, 5.4)",10-11
553764461,-61.0,-70.0,-55.0,-60.0,22.0,"(6.0, 5.4)",10-11
553764904,-62.0,-71.0,-55.0,-59.0,22.0,"(6.0, 5.4)",10-11
553941982,-59.0,-70.0,-51.0,-62.0,21.0,"(6.0, 6.0)",11-11
553939213,-59.0,-70.0,-51.0,-60.0,21.0,"(6.0, 6.0)",11-11
553938290,-59.0,-69.0,-50.0,-62.0,21.0,"(6.0, 6.0)",11-11
553942417,-59.0,-71.0,-51.0,-61.0,21.0,"(6.0, 6.0)",11-11
553938305,-59.0,-69.0,-51.0,-62.0,21.0,"(6.0, 6.0)",11-11
553941421,,-70.0,,,21.0,"(6.0, 6.0)",11-11
553943159,-60.0,-70.0,-51.0,-62.0,21.0,"(6.0, 6.0)",11-11
553940429,-59.0,-70.0,-51.0,-62.0,21.0,"(6.0, 6.0)",11-11
553939253,-59.0,-70.0,-50.0,-62.0,21.0,"(6.0, 6.0)",11-11
553943261,-60.0,-70.0,-51.0,-62.0,21.0,"(6.0, 6.0)",11-11
553943345,-59.0,-69.0,-51.0,-62.0,21.0,"(6.0, 6.0)",11-11
553938375,-59.0,-70.0,-49.0,-57.0,21.0,"(6.0, 6.0)",11-11
553943145,-59.0,-70.0,-49.0,-62.0,21.0,"(6.0, 6.0)",11-11
553942631,-59.0,-70.0,-51.0,-62.0,21.0,"(6.0, 6.0)",11-11
553941938,-52.0,-70.0,-51.0,-62.0,21.0,"(6.0, 6.0)",11-11
553943117,-59.0,-70.0,-51.0,-57.0,21.0,"(6.0, 6.0)",11-11
553942289,-59.0,-70.0,-51.0,-62.0,21.0,"(6.0, 6.0)",11-11
553938917,-59.0,-70.0,-51.0,-62.0,21.0,"(6.0, 6.0)",11-11
553938347,-59.0,-70.0,-51.0,-62.0,21.0,"(6.0, 6.0)",11-11
553942402,-59.0,-71.0,-51.0,-61.0,21.0,"(6.0, 6.0)",11-11
553937428,-60.0,-71.0,-54.0,-62.0,21.0,"(6.0, 6.0)",11-11
553940582,-59.0,-70.0,-51.0,-62.0,21.0,"(6.0, 6.0)",11-11
553938055,-59.0,-70.0,-49.0,-62.0,21.0,"(6.0, 6.0)",11-11
553942917,-59.0,-70.0,-51.0,-62.0,21.0,"(6.0, 6.0)",11-11
553937719,-58.0,-69.0,-51.0,-56.0,21.0,"(6.0, 6.0)",11-11
553941170,-59.0,-70.0,-52.0,-62.0,21.0,"(6.0, 6.0)",11-11
553943216,-59.0,-70.0,-50.0,-62.0,21.0,"(6.0, 6.0)",11-11
553940288,-59.0,-70.0,-50.0,-62.0,21.0,"(6.0, 6.0)",11-11
553943447,-59.0,-70.0,-52.0,-61.0,21.0,"(6.0, 6.0)",11-11
553939031,-59.0,-70.0,-51.0,-62.0,21.0,"(6.0, 6.0)",11-11
553943033,-59.0,-70.0,-51.0,-60.0,21.0,"(6.0, 6.0)",11-11
553938390,-59.0,-70.0,-52.0,-62.0,21.0,"(6.0, 6.0)",11-11
553937843,-59.0,-69.0,-50.0,-61.0,21.0,"(6.0, 6.0)",11-11
553938931,-54.0,-70.0,-51.0,-62.0,21.0,"(6.0, 6.0)",11-11
553941682,-59.0,-70.0,-52.0,-61.0,21.0,"(6.0, 6.0)",11-11
553941337,-59.0,-70.0,-51.0,-62.0,21.0,"(6.0, 6.0)",11-11
553938333,-59.0,-69.0,-52.0,-62.0,21.0,"(6.0, 6.0)",11-11
553943331,-59.0,-71.0,-49.0,-61.0,21.0,"(6.0, 6.0)",11-11
553943389,-55.0,-70.0,-51.0,-62.0,21.0,"(6.0, 6.0)",11-11
553941254,-59.0,-70.0,-51.0,-62.0,21.0,"(6.0, 6.0)",11-11
553938262,-59.0,-70.0,-48.0,-62.0,21.0,"(6.0, 6.0)",11-11
553939716,-59.0,-70.0,-52.0,-62.0,21.0,"(6.0, 6.0)",11-11
553941491,-52.0,-70.0,-51.0,-62.0,21.0,"(6.0, 6.0)",11-11
553939451,-59.0,-70.0,-52.0,-58.0,21.0,"(6.0, 6.0)",11-11
553940089,-54.0,-70.0,-51.0,-62.0,21.0,"(6.0, 6.0)",11-11
553938433,-59.0,-70.0,-48.0,-62.0,21.0,"(6.0, 6.0)",11-11
553938361,-59.0,-70.0,-51.0,-62.0,21.0,"(6.0, 6.0)",11-11
553937759,-60.0,-69.0,-51.0,-58.0,21.0,"(6.0, 6.0)",11-11
553941534,-59.0,-70.0,-51.0,-62.0,21.0,"(6.0, 6.0)",11-11
553941605,-59.0,-70.0,-51.0,-62.0,21.0,"(6.0, 6.0)",11-11
553940894,-59.0,-70.0,-49.0,-62.0,21.0,"(6.0, 6.0)",11-11
553939143,-59.0,-70.0,-51.0,-57.0,21.0,"(6.0, 6.0)",11-11
553937456,-52.0,-68.0,-50.0,-62.0,21.0,"(6.0, 6.0)",11-11
553942730,-59.0,-70.0,-51.0,-62.0,21.0,"(6.0, 6.0)",11-11
553937511,-59.0,-69.0,-51.0,-62.0,21.0,"(6.0, 6.0)",11-11
553943318,-59.0,-70.0,-52.0,-62.0,21.0,"(6.0, 6.0)",11-11
553939129,-59.0,-70.0,-49.0,-62.0,21.0,"(6.0, 6.0)",11-11
553937313,-60.0,-71.0,-55.0,-62.0,21.0,"(6.0, 6.0)",11-11
553937567,-59.0,-70.0,-51.0,-56.0,21.0,"(6.0, 6.0)",11-11
553941295,,-70.0,,,21.0,"(6.0, 6.0)",11-11
553943188,-59.0,-70.0,-49.0,-57.0,21.0,"(6.0, 6.0)",11-11
553938069,-59.0,-70.0,-51.0,-62.0,21.0,"(6.0, 6.0)",11-11
553942474,-54.0,-70.0,-51.0,-62.0,21.0,"(6.0, 6.0)",11-11
553943504,-59.0,-71.0,-53.0,-61.0,21.0,"(6.0, 6.0)",11-11
553940457,-54.0,-70.0,-51.0,-62.0,21.0,"(6.0, 6.0)",11-11
553941809,-59.0,-70.0,-51.0,-62.0,21.0,"(6.0, 6.0)",11-11
553939493,-59.0,-70.0,-51.0,-62.0,21.0,"(6.0, 6.0)",11-11
553942761,-54.0,-70.0,-47.0,-55.0,21.0,"(6.0, 6.0)",11-11
553942561,-59.0,-70.0,-49.0,-62.0,21.0,"(6.0, 6.0)",11-11
553937654,-59.0,-69.0,-51.0,-62.0,21.0,"(6.0, 6.0)",11-11
553940261,-59.0,-70.0,-50.0,-57.0,21.0,"(6.0, 6.0)",11-11
553940032,-59.0,-71.0,-52.0,-62.0,21.0,"(6.0, 6.0)",11-11
553941085,-59.0,-70.0,-52.0,-62.0,21.0,"(6.0, 6.0)",11-11
553937884,-59.0,-70.0,-52.0,-62.0,21.0,"(6.0, 6.0)",11-11
553939703,-59.0,-70.0,-52.0,-62.0,21.0,"(6.0, 6.0)",11-11
553942145,-59.0,-70.0,-51.0,-62.0,21.0,"(6.0, 6.0)",11-11
553938874,-59.0,-70.0,-51.0,-60.0,21.0,"(6.0, 6.0)",11-11
553941576,-59.0,-70.0,-51.0,-62.0,21.0,"(6.0, 6.0)",11-11
553940697,-59.0,-70.0,-52.0,-62.0,21.0,"(6.0, 6.0)",11-11
553941323,-59.0,-70.0,-51.0,-61.0,21.0,"(6.0, 6.0)",11-11
553937608,-59.0,-69.0,-52.0,-57.0,21.0,"(6.0, 6.0)",11-11
553937927,-59.0,-69.0,-49.0,-62.0,21.0,"(6.0, 6.0)",11-11
553938589,-59.0,-70.0,-51.0,-62.0,21.0,"(6.0, 6.0)",11-11
553943489,-59.0,-71.0,-53.0,-61.0,21.0,"(6.0, 6.0)",11-11
553938703,-59.0,-70.0,-51.0,-62.0,21.0,"(6.0, 6.0)",11-11
553938547,-59.0,-70.0,-51.0,-62.0,21.0,"(6.0, 6.0)",11-11
553938082,-59.0,-70.0,-51.0,-62.0,21.0,"(6.0, 6.0)",11-11
553939367,-59.0,-70.0,-52.0,-60.0,21.0,"(6.0, 6.0)",11-11
553937636,-59.0,-69.0,-51.0,-55.0,21.0,"(6.0, 6.0)",11-11
553937539,-59.0,-67.0,-51.0,-62.0,21.0,"(6.0, 6.0)",11-11
553938207,-59.0,-70.0,-49.0,-62.0,21.0,"(6.0, 6.0)",11-11
553940823,-59.0,-70.0,-51.0,-57.0,21.0,"(6.0, 6.0)",11-11
553940795,-52.0,-70.0,-52.0,-62.0,21.0,"(6.0, 6.0)",11-11
553937732,-59.0,-69.0,-51.0,-62.0,21.0,"(6.0, 6.0)",11-11
553938461,-59.0,-70.0,-51.0,-62.0,21.0,"(6.0, 6.0)",11-11
553941562,-59.0,-70.0,-51.0,-62.0,21.0,"(6.0, 6.0)",11-11
553940781,-59.0,-70.0,-52.0,-57.0,21.0,"(6.0, 6.0)",11-11
553939815,-59.0,-70.0,-51.0,-62.0,21.0,"(6.0, 6.0)",11-11
553943461,-59.0,-70.0,-53.0,-61.0,21.0,"(6.0, 6.0)",11-11
553938603,-59.0,-70.0,-51.0,-62.0,21.0,"(6.0, 6.0)",11-11
553940683,-59.0,-70.0,-51.0,-62.0,21.0,"(6.0, 6.0)",11-11
553942488,-59.0,-70.0,-51.0,-62.0,21.0,"(6.0, 6.0)",11-11
553943432,-60.0,-71.0,-53.0,-58.0,21.0,"(6.0, 6.0)",11-11
553940499,-59.0,-70.0,-51.0,-62.0,21.0,"(6.0, 6.0)",11-11
553942960,-59.0,-70.0,-51.0,-62.0,21.0,"(6.0, 6.0)",11-11
553938744,-59.0,-70.0,-51.0,-57.0,21.0,"(6.0, 6.0)",11-11
553939465,-59.0,-70.0,-51.0,-62.0,21.0,"(6.0, 6.0)",11-11
553937376,-60.0,-68.0,-51.0,-62.0,21.0,"(6.0, 6.0)",11-11
553937913,-59.0,-70.0,-52.0,-59.0,21.0,"(6.0, 6.0)",11-11
553939437,-51.0,-70.0,-52.0,-62.0,21.0,"(6.0, 6.0)",11-11
553939744,-59.0,-70.0,-51.0,-62.0,21.0,"(6.0, 6.0)",11-11
553942645,-59.0,-70.0,-48.0,-62.0,21.0,"(6.0, 6.0)",11-11
553942217,-59.0,-70.0,-51.0,-62.0,21.0,"(6.0, 6.0)",11-11
553937525,-60.0,-67.0,-49.0,-61.0,21.0,"(6.0, 6.0)",11-11
553943047,-59.0,-70.0,-51.0,-62.0,21.0,"(6.0, 6.0)",11-11
553941823,-59.0,-70.0,-48.0,-62.0,21.0,"(6.0, 6.0)",11-11
553941754,-59.0,-70.0,-51.0,-62.0,21.0,"(6.0, 6.0)",11-11
553937348,-59.0,-67.0,-54.0,-61.0,21.0,"(6.0, 6.0)",11-11
553937553,-58.0,-70.0,-51.0,-62.0,21.0,"(6.0, 6.0)",11-11
553940553,-59.0,-70.0,-52.0,-62.0,21.0,"(6.0, 6.0)",11-11
553938125,-59.0,-70.0,-51.0,-62.0,21.0,"(6.0, 6.0)",11-11
553942903,-59.0,-70.0,-51.0,-62.0,21.0,"(6.0, 6.0)",11-11
553939059,-59.0,-70.0,-51.0,-60.0,21.0,"(6.0, 6.0)",11-11
553938166,-59.0,-69.0,-51.0,-60.0,21.0,"(6.0, 6.0)",11-11
553938831,-59.0,-70.0,-51.0,-62.0,21.0,"(6.0, 6.0)",11-11
553941267,-59.0,-70.0,-51.0,-62.0,21.0,"(6.0, 6.0)",11-11
553941463,-59.0,-70.0,-51.0,-62.0,21.0,"(6.0, 6.0)",11-11
553937707,-59.0,-69.0,-50.0,-61.0,21.0,"(6.0, 6.0)",11-11
553940525,-60.0,-70.0,-51.0,-62.0,21.0,"(6.0, 6.0)",11-11
553939647,-59.0,-70.0,-52.0,-62.0,21.0,"(6.0, 6.0)",11-11
553937668,-59.0,-69.0,-51.0,-61.0,21.0,"(6.0, 6.0)",11-11
553937401,-60.0,-72.0,-52.0,-57.0,21.0,"(6.0, 6.0)",11-11
553942946,-59.0,-70.0,-51.0,-62.0,21.0,"(6.0, 6.0)",11-11
553938803,-59.0,-70.0,-51.0,-62.0,21.0,"(6.0, 6.0)",11-11
553941739,-59.0,-70.0,-51.0,-62.0,21.0,"(6.0, 6.0)",11-11
553943102,-60.0,-70.0,-52.0,-62.0,21.0,"(6.0, 6.0)",11-11
553938945,-59.0,-70.0,-52.0,-62.0,21.0,"(6.0, 6.0)",11-11
553938888,-58.0,-70.0,-52.0,-57.0,21.0,"(6.0, 6.0)",11-11
553942303,-59.0,-70.0,-51.0,-62.0,21.0,"(6.0, 6.0)",11-11
553941449,-59.0,-70.0,-51.0,-62.0,21.0,"(6.0, 6.0)",11-11
553941909,-59.0,-70.0,-52.0,-62.0,21.0,"(6.0, 6.0)",11-11
553942660,-59.0,-70.0,-51.0,-62.0,21.0,"(6.0, 6.0)",11-11
553941996,-59.0,-70.0,-51.0,-62.0,21.0,"(6.0, 6.0)",11-11
553941309,-59.0,-70.0,-51.0,-62.0,21.0,"(6.0, 6.0)",11-11
553942832,-54.0,-70.0,-51.0,-62.0,21.0,"(6.0, 6.0)",11-11
553939267,-59.0,-70.0,-51.0,-57.0,21.0,"(6.0, 6.0)",11-11
553941852,-59.0,-70.0,-52.0,-62.0,21.0,"(6.0, 6.0)",11-11
553940993,-59.0,-70.0,-51.0,-62.0,21.0,"(6.0, 6.0)",11-11
553939605,-59.0,-70.0,-51.0,-62.0,21.0,"(6.0, 6.0)",11-11
553940152,-59.0,-70.0,-53.0,-68.0,21.0,"(6.0, 6.0)",11-11
553938817,-59.0,-70.0,-51.0,-62.0,21.0,"(6.0, 6.0)",11-11
553940046,-59.0,-70.0,-52.0,-62.0,21.0,"(6.0, 6.0)",11-11
553939324,-59.0,-70.0,-52.0,-62.0,21.0,"(6.0, 6.0)",11-11
553940302,-59.0,-70.0,-51.0,-62.0,21.0,"(6.0, 6.0)",11-11
553939423,-52.0,-70.0,-50.0,-62.0,21.0,"(6.0, 6.0)",11-11
553940669,-59.0,-70.0,-51.0,-62.0,21.0,"(6.0, 6.0)",11-11
553939829,-59.0,-70.0,-52.0,-62.0,21.0,"(6.0, 6.0)",11-11
553938447,-59.0,-70.0,-52.0,-57.0,21.0,"(6.0, 6.0)",11-11
553940003,-59.0,-70.0,-50.0,-62.0,21.0,"(6.0, 6.0)",11-11
553941967,-59.0,-70.0,-45.0,-62.0,21.0,"(6.0, 6.0)",11-11
553938319,-59.0,-69.0,-51.0,-62.0,21.0,"(6.0, 6.0)",11-11
553940768,-59.0,-70.0,-51.0,-62.0,21.0,"(6.0, 6.0)",11-11
553942805,-59.0,-70.0,-51.0,-62.0,21.0,"(6.0, 6.0)",11-11
553942931,-59.0,-70.0,-51.0,-62.0,21.0,"(6.0, 6.0)",11-11
553938959,-59.0,-70.0,-51.0,-55.0,21.0,"(6.0, 6.0)",11-11
553940809,-60.0,-70.0,-52.0,-62.0,21.0,"(6.0, 6.0)",11-11
553942700,-52.0,-70.0,-51.0,-62.0,21.0,"(6.0, 6.0)",11-11
553941212,-59.0,-70.0,-48.0,-57.0,21.0,"(6.0, 6.0)",11-11
553941710,-59.0,-70.0,-49.0,-62.0,21.0,"(6.0, 6.0)",11-11
553939756,-59.0,-70.0,-51.0,-62.0,21.0,"(6.0, 6.0)",11-11
553940139,-56.0,-71.0,-53.0,-62.0,21.0,"(6.0, 6.0)",11-11
553939890,-59.0,-70.0,-51.0,-60.0,21.0,"(6.0, 6.0)",11-11
553942071,-59.0,-70.0,-51.0,-61.0,21.0,"(6.0, 6.0)",11-11
553941056,-59.0,-70.0,-52.0,-60.0,21.0,"(6.0, 6.0)",11-11
553937801,-59.0,-69.0,-51.0,-62.0,21.0,"(6.0, 6.0)",11-11
553939240,-59.0,-70.0,-51.0,-62.0,21.0,"(6.0, 6.0)",11-11
553941838,-59.0,-70.0,,,21.0,"(6.0, 6.0)",11-11
553939989,-59.0,-70.0,-52.0,-62.0,21.0,"(6.0, 6.0)",11-11
553940852,-59.0,-70.0,-51.0,-62.0,21.0,"(6.0, 6.0)",11-11
553942188,-54.0,-70.0,-51.0,-61.0,21.0,"(6.0, 6.0)",11-11
553938111,-59.0,-70.0,-51.0,-62.0,21.0,"(6.0, 6.0)",11-11
553938845,-59.0,-70.0,-51.0,-62.0,21.0,"(6.0, 6.0)",11-11
553942586,-52.0,-70.0,-51.0,-62.0,21.0,"(6.0, 6.0)",11-11
553940402,-59.0,-70.0,-51.0,-62.0,21.0,"(6.0, 6.0)",11-11
553937388,-59.0,-70.0,-50.0,-61.0,21.0,"(6.0, 6.0)",11-11
553941795,-59.0,-70.0,-50.0,-57.0,21.0,"(6.0, 6.0)",11-11
553942861,-59.0,-70.0,-51.0,-57.0,21.0,"(6.0, 6.0)",11-11
553939507,-59.0,-70.0,-51.0,-62.0,21.0,"(6.0, 6.0)",11-11
553939394,-54.0,-70.0,-52.0,-62.0,21.0,"(6.0, 6.0)",11-11
553939772,-59.0,-70.0,-51.0,-56.0,21.0,"(6.0, 6.0)",11-11
553939876,-59.0,-70.0,-52.0,-62.0,21.0,"(6.0, 6.0)",11-11
553937442,-60.0,-70.0,-52.0,-61.0,21.0,"(6.0, 6.0)",11-11
553941365,-59.0,-70.0,-51.0,-62.0,21.0,"(6.0, 6.0)",11-11
553938730,-58.0,-70.0,-47.0,-62.0,21.0,"(6.0, 6.0)",11-11
553938418,-59.0,-70.0,-52.0,-62.0,21.0,"(6.0, 6.0)",11-11
553937829,-59.0,-69.0,-52.0,-62.0,21.0,"(6.0, 6.0)",11-11
553941226,-59.0,-70.0,-51.0,-62.0,21.0,"(6.0, 6.0)",11-11
553939633,-59.0,-71.0,-51.0,-59.0,21.0,"(6.0, 6.0)",11-11
553943130,-59.0,-70.0,-51.0,-62.0,21.0,"(6.0, 6.0)",11-11
553941128,-59.0,-70.0,-51.0,-60.0,21.0,"(6.0, 6.0)",11-11
553940075,-59.0,-70.0,-52.0,-62.0,21.0,"(6.0, 6.0)",11-11
553941006,-59.0,-70.0,-52.0,-62.0,21.0,"(6.0, 6.0)",11-11
553940274,-59.0,-70.0,-51.0,-57.0,21.0,"(6.0, 6.0)",11-11
553943247,-60.0,-70.0,-51.0,-62.0,21.0,"(6.0, 6.0)",11-11
553940017,-59.0,-70.0,-52.0,-62.0,21.0,"(6.0, 6.0)",11-11
553938533,-59.0,-70.0,-51.0,-62.0,21.0,"(6.0, 6.0)",11-11
553942777,-59.0,-70.0,-51.0,-62.0,21.0,"(6.0, 6.0)",11-11
553939577,-59.0,-70.0,-52.0,-62.0,21.0,"(6.0, 6.0)",11-11
553942345,-59.0,-70.0,-51.0,-62.0,21.0,"(6.0, 6.0)",11-11
553939353,-59.0,-70.0,-51.0,-62.0,21.0,"(6.0, 6.0)",11-11
553937336,-60.0,-72.0,-56.0,-63.0,21.0,"(6.0, 6.0)",11-11
553938575,-59.0,-70.0,-52.0,-62.0,21.0,"(6.0, 6.0)",11-11
553942275,-59.0,-70.0,-51.0,-55.0,21.0,"(6.0, 6.0)",11-11
553938247,-59.0,-70.0,-52.0,-62.0,21.0,"(6.0, 6.0)",11-11
553943202,-59.0,-70.0,-51.0,-62.0,21.0,"(6.0, 6.0)",11-11
553939016,-59.0,-70.0,-51.0,-62.0,21.0,"(6.0, 6.0)",11-11
553942819,-59.0,-70.0,-49.0,-62.0,21.0,"(6.0, 6.0)",11-11
553938631,-58.0,-70.0,-48.0,-58.0,21.0,"(6.0, 6.0)",11-11
553939296,-59.0,-70.0,-52.0,-62.0,21.0,"(6.0, 6.0)",11-11
553942246,-59.0,-70.0,-51.0,-57.0,21.0,"(6.0, 6.0)",11-11
553941768,-59.0,-70.0,-51.0,-62.0,21.0,"(6.0, 6.0)",11-11
553940627,-59.0,-70.0,-51.0,-62.0,21.0,"(6.0, 6.0)",11-11
553938645,-59.0,-70.0,-51.0,-62.0,21.0,"(6.0, 6.0)",11-11
553942791,-59.0,-70.0,-51.0,-62.0,21.0,"(6.0, 6.0)",11-11
553938233,-59.0,-70.0,-51.0,-62.0,21.0,"(6.0, 6.0)",11-11
553937622,-59.0,-69.0,-51.0,-61.0,21.0,"(6.0, 6.0)",11-11
553937815,-52.0,-69.0,-52.0,-62.0,21.0,"(6.0, 6.0)",11-11
553939310,-55.0,-70.0,-52.0,-62.0,21.0,"(6.0, 6.0)",11-11
553939001,-59.0,-70.0,-51.0,-62.0,21.0,"(6.0, 6.0)",11-11
553941653,-59.0,-70.0,-48.0,-60.0,21.0,"(6.0, 6.0)",11-11
553940129,-55.0,-70.0,-53.0,-64.0,21.0,"(6.0, 6.0)",11-11
553939843,-59.0,-70.0,-51.0,-62.0,21.0,"(6.0, 6.0)",11-11
553938220,-59.0,-70.0,-51.0,-62.0,21.0,"(6.0, 6.0)",11-11
553943076,-59.0,-70.0,-51.0,-58.0,21.0,"(6.0, 6.0)",11-11
553942359,-59.0,-70.0,-51.0,-57.0,21.0,"(6.0, 6.0)",11-11
553942614,-59.0,-70.0,-47.0,-62.0,21.0,"(6.0, 6.0)",11-11
553941668,-59.0,-70.0,-51.0,-62.0,21.0,"(6.0, 6.0)",11-11
553941042,-59.0,-70.0,-52.0,-62.0,21.0,"(6.0, 6.0)",11-11
553942232,-54.0,-70.0,-51.0,-62.0,21.0,"(6.0, 6.0)",11-11
553940838,-59.0,-70.0,-51.0,-62.0,21.0,"(6.0, 6.0)",11-11
553939045,-59.0,-70.0,-51.0,-62.0,21.0,"(6.0, 6.0)",11-11
553939339,-59.0,-70.0,-51.0,-55.0,21.0,"(6.0, 6.0)",11-11
553942057,-59.0,-70.0,-48.0,-62.0,21.0,"(6.0, 6.0)",11-11
553942086,-59.0,-70.0,-51.0,-62.0,21.0,"(6.0, 6.0)",11-11
553940471,-59.0,-70.0,-49.0,-62.0,21.0,"(6.0, 6.0)",11-11
553940539,-54.0,-70.0,-49.0,-62.0,21.0,"(6.0, 6.0)",11-11
553938490,-59.0,-70.0,-51.0,-62.0,21.0,"(6.0, 6.0)",11-11
553942532,-59.0,-70.0,-51.0,-62.0,21.0,"(6.0, 6.0)",11-11
553940416,-54.0,-70.0,-51.0,-62.0,21.0,"(6.0, 6.0)",11-11
553939101,-59.0,-70.0,-51.0,-59.0,21.0,"(6.0, 6.0)",11-11
553942546,,,-51.0,-62.0,21.0,"(6.0, 6.0)",11-11
553940922,-59.0,-70.0,-49.0,-62.0,21.0,"(6.0, 6.0)",11-11
553941379,-59.0,-70.0,-51.0,-62.0,21.0,"(6.0, 6.0)",11-11
553942011,-59.0,-70.0,-51.0,-62.0,21.0,"(6.0, 6.0)",11-11
553939862,-59.0,-70.0,-51.0,-62.0,21.0,"(6.0, 6.0)",11-11
553943233,-59.0,-70.0,-52.0,-62.0,21.0,"(6.0, 6.0)",11-11
553942744,-59.0,-70.0,-51.0,-62.0,21.0,"(6.0, 6.0)",11-11
553942503,-59.0,-70.0,-51.0,-57.0,21.0,"(6.0, 6.0)",11-11
553941520,-59.0,-70.0,-51.0,-62.0,21.0,"(6.0, 6.0)",11-11
553938859,-59.0,-70.0,-51.0,-62.0,21.0,"(6.0, 6.0)",11-11
553939801,-59.0,-70.0,-51.0,-62.0,21.0,"(6.0, 6.0)",11-11
553941142,-59.0,-70.0,-51.0,-62.0,21.0,"(6.0, 6.0)",11-11
553943062,-59.0,-70.0,-52.0,-62.0,21.0,"(6.0, 6.0)",11-11
553941393,-59.0,-70.0,-49.0,-62.0,21.0,"(6.0, 6.0)",11-11
553943290,-59.0,-70.0,-51.0,-62.0,21.0,"(6.0, 6.0)",11-11
553942890,-59.0,-70.0,-51.0,-58.0,21.0,"(6.0, 6.0)",11-11
553940613,-59.0,-70.0,-51.0,-57.0,21.0,"(6.0, 6.0)",11-11
553941184,-51.0,-70.0,-51.0,-62.0,21.0,"(6.0, 6.0)",11-11
553939591,-59.0,-70.0,-49.0,-62.0,21.0,"(6.0, 6.0)",11-11
553939200,-55.0,-70.0,-51.0,-62.0,21.0,"(6.0, 6.0)",11-11
553940060,-59.0,-70.0,-52.0,-62.0,21.0,"(6.0, 6.0)",11-11
553940951,-59.0,-70.0,-51.0,-62.0,21.0,"(6.0, 6.0)",11-11
553940599,-59.0,-70.0,-49.0,-62.0,21.0,"(6.0, 6.0)",11-11
553938903,-59.0,-70.0,-51.0,-62.0,21.0,"(6.0, 6.0)",11-11
553938973,-59.0,-70.0,-51.0,-62.0,21.0,"(6.0, 6.0)",11-11
553940485,-59.0,-70.0,-51.0,-62.0,21.0,"(6.0, 6.0)",11-11
553942316,-59.0,-70.0,-49.0,-62.0,21.0,"(6.0, 6.0)",11-11
553941477,-59.0,-70.0,-51.0,-62.0,21.0,"(6.0, 6.0)",11-11
553939073,-59.0,-70.0,-51.0,-62.0,21.0,"(6.0, 6.0)",11-11
553942444,-59.0,-70.0,-51.0,-61.0,21.0,"(6.0, 6.0)",11-11
553938789,-59.0,-70.0,-51.0,-62.0,21.0,"(6.0, 6.0)",11-11
553943360,-59.0,-69.0,-52.0,-62.0,21.0,"(6.0, 6.0)",11-11
553939157,-59.0,-70.0,-51.0,-62.0,21.0,"(6.0, 6.0)",11-11
553941837,,,-51.0,-62.0,21.0,"(6.0, 6.0)",11-11
553937899,-59.0,-70.0,-51.0,,21.0,"(6.0, 6.0)",11-11
553943019,-59.0,-70.0,-51.0,-62.0,21.0,"(6.0, 6.0)",11-11
553938193,-59.0,-70.0,-49.0,-62.0,21.0,"(6.0, 6.0)",11-11
553941294,-59.0,,-51.0,-62.0,21.0,"(6.0, 6.0)",11-11
553938475,-59.0,-70.0,-51.0,-62.0,21.0,"(6.0, 6.0)",11-11
553940739,-59.0,-70.0,-51.0,-60.0,21.0,"(6.0, 6.0)",11-11
553939904,-54.0,-70.0,-51.0,-62.0,21.0,"(6.0, 6.0)",11-11
553939521,-59.0,-70.0,-51.0,-60.0,21.0,"(6.0, 6.0)",11-11
553937469,-59.0,-70.0,-51.0,-63.0,21.0,"(6.0, 6.0)",11-11
553937787,-59.0,-69.0,-51.0,-62.0,21.0,"(6.0, 6.0)",11-11
553937696,-59.0,-69.0,-51.0,-62.0,21.0,"(6.0, 6.0)",11-11
553939675,-59.0,-70.0,-52.0,-62.0,21.0,"(6.0, 6.0)",11-11
553939282,-59.0,-70.0,-52.0,-62.0,21.0,"(6.0, 6.0)",11-11
553942261,-59.0,-70.0,-51.0,-62.0,21.0,"(6.0, 6.0)",11-11
553942374,-59.0,-70.0,-51.0,-62.0,21.0,"(6.0, 6.0)",11-11
553940443,-59.0,-70.0,-51.0,-62.0,21.0,"(6.0, 6.0)",11-11
553938617,-59.0,-70.0,-52.0,-62.0,21.0,"(6.0, 6.0)",11-11
553937997,-59.0,-69.0,-51.0,-62.0,21.0,"(6.0, 6.0)",11-11
553940711,-59.0,-70.0,-51.0,-62.0,21.0,"(6.0, 6.0)",11-11
553941953,-59.0,-70.0,-47.0,-62.0,21.0,"(6.0, 6.0)",11-11
553942041,-59.0,,-51.0,-57.0,21.0,"(6.0, 6.0)",11-11
553939787,-59.0,-70.0,-52.0,-55.0,21.0,"(6.0, 6.0)",11-11
553937870,-58.0,-69.0,-52.0,-61.0,21.0,"(6.0, 6.0)",11-11
553943173,-59.0,-70.0,-51.0,-62.0,21.0,"(6.0, 6.0)",11-11
553940206,-59.0,-70.0,-51.0,-57.0,21.0,"(6.0, 6.0)",11-11
553941281,-59.0,-70.0,-51.0,-60.0,21.0,"(6.0, 6.0)",11-11
553940908,-54.0,-70.0,-51.0,-62.0,21.0,"(6.0, 6.0)",11-11
553942459,-59.0,-70.0,-51.0,-62.0,21.0,"(6.0, 6.0)",11-11
553937361,-55.0,-70.0,-52.0,-61.0,21.0,"(6.0, 6.0)",11-11
553940936,-59.0,,-50.0,-62.0,21.0,"(6.0, 6.0)",11-11
