timeStemp,AP1_Rssi,AP2_Rssi,AP3_Rssi,AP4_Rssi,label,label_coor,coordinate
493933519,-66.0,-58.0,-66.0,-61.0,10.0,"(0, 5.4)",10-1
493933296,-65.0,-58.0,-67.0,-61.0,10.0,"(0, 5.4)",10-1
493936636,-60.0,-58.0,-68.0,-60.0,10.0,"(0, 5.4)",10-1
493937500,-66.0,-59.0,-67.0,-61.0,10.0,"(0, 5.4)",10-1
493935680,-66.0,-58.0,-68.0,-60.0,10.0,"(0, 5.4)",10-1
493938687,-65.0,-58.0,-67.0,-60.0,10.0,"(0, 5.4)",10-1
493933223,-66.0,-59.0,-64.0,-59.0,10.0,"(0, 5.4)",10-1
493937969,-66.0,-58.0,-67.0,-55.0,10.0,"(0, 5.4)",10-1
493936126,-66.0,-58.0,-68.0,-55.0,10.0,"(0, 5.4)",10-1
493936546,-66.0,,-68.0,-60.0,10.0,"(0, 5.4)",10-1
493936929,-66.0,-58.0,-68.0,-59.0,10.0,"(0, 5.4)",10-1
493935117,-66.0,-58.0,-66.0,-58.0,10.0,"(0, 5.4)",10-1
493938408,-66.0,-58.0,-67.0,-60.0,10.0,"(0, 5.4)",10-1
493934792,-66.0,-58.0,-68.0,-56.0,10.0,"(0, 5.4)",10-1
493933710,-66.0,-57.0,-67.0,-60.0,10.0,"(0, 5.4)",10-1
493934748,-66.0,-57.0,-68.0,-60.0,10.0,"(0, 5.4)",10-1
493934642,-65.0,-58.0,-67.0,-61.0,10.0,"(0, 5.4)",10-1
493939070,-66.0,-58.0,-65.0,-60.0,10.0,"(0, 5.4)",10-1
493932952,-65.0,-58.0,-59.0,-59.0,10.0,"(0, 5.4)",10-1
493937484,-53.0,-58.0,-63.0,-59.0,10.0,"(0, 5.4)",10-1
493938908,-66.0,-58.0,-66.0,-59.0,10.0,"(0, 5.4)",10-1
493933738,-65.0,-57.0,-66.0,-61.0,10.0,"(0, 5.4)",10-1
493937102,-66.0,-58.0,-68.0,-60.0,10.0,"(0, 5.4)",10-1
493933038,-66.0,-57.0,-67.0,-60.0,10.0,"(0, 5.4)",10-1
493935027,-66.0,-58.0,-66.0,-55.0,10.0,"(0, 5.4)",10-1
493933416,-65.0,-59.0,-66.0,-60.0,10.0,"(0, 5.4)",10-1
493938849,-66.0,-58.0,-67.0,-60.0,10.0,"(0, 5.4)",10-1
493939185,-67.0,-58.0,-67.0,-60.0,10.0,"(0, 5.4)",10-1
493935916,-66.0,-58.0,-66.0,-60.0,10.0,"(0, 5.4)",10-1
493936796,-66.0,-58.0,-67.0,-60.0,10.0,"(0, 5.4)",10-1
493938525,-66.0,-58.0,-67.0,-60.0,10.0,"(0, 5.4)",10-1
493937646,-65.0,-59.0,-68.0,-60.0,10.0,"(0, 5.4)",10-1
493936214,-59.0,-58.0,-68.0,-54.0,10.0,"(0, 5.4)",10-1
493935783,-66.0,-57.0,-66.0,-60.0,10.0,"(0, 5.4)",10-1
493935856,-60.0,-57.0,-68.0,-60.0,10.0,"(0, 5.4)",10-1
493937031,-66.0,-58.0,-67.0,-61.0,10.0,"(0, 5.4)",10-1
493938820,-66.0,-58.0,-67.0,-60.0,10.0,"(0, 5.4)",10-1
493936413,-66.0,-58.0,-67.0,-52.0,10.0,"(0, 5.4)",10-1
493939230,-66.0,-60.0,-66.0,-60.0,10.0,"(0, 5.4)",10-1
493938834,-66.0,-58.0,-67.0,-60.0,10.0,"(0, 5.4)",10-1
493937146,-66.0,-58.0,-65.0,-61.0,10.0,"(0, 5.4)",10-1
493937822,-66.0,-58.0,-66.0,,10.0,"(0, 5.4)",10-1
493936665,-57.0,-58.0,-68.0,-60.0,10.0,"(0, 5.4)",10-1
493935694,-66.0,-58.0,-68.0,-60.0,10.0,"(0, 5.4)",10-1
493935102,-66.0,-59.0,-68.0,-60.0,10.0,"(0, 5.4)",10-1
493933459,-57.0,-58.0,-67.0,-59.0,10.0,"(0, 5.4)",10-1
493935931,-66.0,-57.0,-68.0,-55.0,10.0,"(0, 5.4)",10-1
493935530,-66.0,-58.0,-68.0,-60.0,10.0,"(0, 5.4)",10-1
493937233,-65.0,-59.0,-68.0,-60.0,10.0,"(0, 5.4)",10-1
493936531,-65.0,-58.0,-68.0,-60.0,10.0,"(0, 5.4)",10-1
493934320,-57.0,-57.0,-64.0,-58.0,10.0,"(0, 5.4)",10-1
493933593,-59.0,-58.0,-66.0,-57.0,10.0,"(0, 5.4)",10-1
493932808,-67.0,-72.0,-67.0,-61.0,10.0,"(0, 5.4)",10-1
493938629,-66.0,-58.0,-67.0,-60.0,10.0,"(0, 5.4)",10-1
493939157,-66.0,-57.0,-68.0,-59.0,10.0,"(0, 5.4)",10-1
493933535,-65.0,-59.0,,,10.0,"(0, 5.4)",10-1
493933966,-66.0,-57.0,-69.0,-60.0,10.0,"(0, 5.4)",10-1
493935754,-57.0,-57.0,-68.0,-60.0,10.0,"(0, 5.4)",10-1
493933328,-65.0,-59.0,-66.0,-60.0,10.0,"(0, 5.4)",10-1
493936577,-66.0,-58.0,-68.0,-55.0,10.0,"(0, 5.4)",10-1
493938041,,-59.0,,,10.0,"(0, 5.4)",10-1
493934129,-66.0,-58.0,-68.0,-60.0,10.0,"(0, 5.4)",10-1
493937676,-65.0,-59.0,-68.0,-60.0,10.0,"(0, 5.4)",10-1
493939026,-66.0,-58.0,-67.0,-60.0,10.0,"(0, 5.4)",10-1
493933578,-66.0,-58.0,-66.0,-60.0,10.0,"(0, 5.4)",10-1
493937762,-65.0,-58.0,-68.0,-60.0,10.0,"(0, 5.4)",10-1
493945995,-61.0,-67.0,-59.0,-56.0,9.0,"(0, 4.8)",9-1
493942136,-61.0,-67.0,-59.0,-56.0,9.0,"(0, 4.8)",9-1
493946522,-61.0,-67.0,-58.0,-57.0,9.0,"(0, 4.8)",9-1
493944694,-60.0,-66.0,-59.0,-50.0,9.0,"(0, 4.8)",9-1
493943796,-61.0,-66.0,-59.0,-57.0,9.0,"(0, 4.8)",9-1
493944426,-56.0,-66.0,-59.0,-55.0,9.0,"(0, 4.8)",9-1
493944028,-61.0,-67.0,-58.0,-57.0,9.0,"(0, 4.8)",9-1
493943006,-61.0,-67.0,-58.0,-56.0,9.0,"(0, 4.8)",9-1
493947392,-61.0,-67.0,-55.0,-57.0,9.0,"(0, 4.8)",9-1
493942009,-60.0,-66.0,-58.0,-56.0,9.0,"(0, 4.8)",9-1
493942579,-61.0,-67.0,-58.0,-56.0,9.0,"(0, 4.8)",9-1
493943972,-61.0,-66.0,-59.0,-57.0,9.0,"(0, 4.8)",9-1
493943579,-61.0,-67.0,-59.0,-56.0,9.0,"(0, 4.8)",9-1
493946726,-61.0,-67.0,-59.0,-57.0,9.0,"(0, 4.8)",9-1
493947090,-61.0,-67.0,-59.0,-57.0,9.0,"(0, 4.8)",9-1
493942344,-61.0,-66.0,-58.0,-56.0,9.0,"(0, 4.8)",9-1
493946917,-61.0,-67.0,-59.0,-51.0,9.0,"(0, 4.8)",9-1
493945747,-61.0,-67.0,-59.0,-50.0,9.0,"(0, 4.8)",9-1
493947830,-61.0,-68.0,-59.0,-51.0,9.0,"(0, 4.8)",9-1
493942726,-61.0,-66.0,-57.0,-56.0,9.0,"(0, 4.8)",9-1
493942652,-61.0,-67.0,-59.0,-56.0,9.0,"(0, 4.8)",9-1
493943464,-61.0,-67.0,-59.0,-48.0,9.0,"(0, 4.8)",9-1
493944822,-61.0,-70.0,-58.0,-56.0,9.0,"(0, 4.8)",9-1
493943241,-61.0,-67.0,-59.0,-56.0,9.0,"(0, 4.8)",9-1
493944724,-60.0,-66.0,-59.0,-54.0,9.0,"(0, 4.8)",9-1
493947104,-61.0,-67.0,-58.0,-57.0,9.0,"(0, 4.8)",9-1
493942681,-61.0,-66.0,-59.0,-49.0,9.0,"(0, 4.8)",9-1
493948035,-61.0,-66.0,-59.0,-51.0,9.0,"(0, 4.8)",9-1
493941710,-62.0,-65.0,-56.0,-52.0,9.0,"(0, 4.8)",9-1
493945571,-61.0,-66.0,-57.0,-57.0,9.0,"(0, 4.8)",9-1
493947134,-61.0,-67.0,-59.0,-57.0,9.0,"(0, 4.8)",9-1
493945176,-61.0,-67.0,-59.0,-56.0,9.0,"(0, 4.8)",9-1
493947668,-61.0,-68.0,-58.0,-57.0,9.0,"(0, 4.8)",9-1
493943182,-60.0,-67.0,-59.0,-56.0,9.0,"(0, 4.8)",9-1
493948092,-55.0,-69.0,-59.0,-49.0,9.0,"(0, 4.8)",9-1
493942638,-61.0,-67.0,-59.0,-56.0,9.0,"(0, 4.8)",9-1
493945659,-61.0,-66.0,-58.0,-56.0,9.0,"(0, 4.8)",9-1
493946259,-61.0,-67.0,-57.0,-56.0,9.0,"(0, 4.8)",9-1
493943345,-61.0,-67.0,-59.0,-56.0,9.0,"(0, 4.8)",9-1
493942667,-61.0,-66.0,-58.0,-56.0,9.0,"(0, 4.8)",9-1
493945777,-61.0,-67.0,-57.0,-55.0,9.0,"(0, 4.8)",9-1
493942845,-61.0,-67.0,-59.0,-56.0,9.0,"(0, 4.8)",9-1
493944220,-61.0,-67.0,-59.0,-56.0,9.0,"(0, 4.8)",9-1
493942594,-53.0,-67.0,-58.0,-56.0,9.0,"(0, 4.8)",9-1
493943768,-61.0,-65.0,-58.0,-57.0,9.0,"(0, 4.8)",9-1
493942624,-61.0,-67.0,-58.0,-56.0,9.0,"(0, 4.8)",9-1
493942549,-53.0,-67.0,-58.0,-56.0,9.0,"(0, 4.8)",9-1
493945016,-60.0,-67.0,-59.0,-49.0,9.0,"(0, 4.8)",9-1
493947552,-61.0,-67.0,-58.0,-57.0,9.0,"(0, 4.8)",9-1
493945908,-61.0,-67.0,-58.0,-57.0,9.0,"(0, 4.8)",9-1
493945370,-61.0,-66.0,-58.0,-57.0,9.0,"(0, 4.8)",9-1
493942049,-61.0,-69.0,-58.0,-55.0,9.0,"(0, 4.8)",9-1
493945161,-61.0,-66.0,-59.0,-56.0,9.0,"(0, 4.8)",9-1
493946186,-61.0,-67.0,-59.0,-54.0,9.0,"(0, 4.8)",9-1
493947436,-61.0,-67.0,-57.0,-55.0,9.0,"(0, 4.8)",9-1
493947786,-61.0,-68.0,-59.0,-56.0,9.0,"(0, 4.8)",9-1
493941738,-62.0,-70.0,-59.0,-57.0,9.0,"(0, 4.8)",9-1
493947363,-61.0,-67.0,-56.0,-56.0,9.0,"(0, 4.8)",9-1
493941795,-56.0,-65.0,-58.0,-51.0,9.0,"(0, 4.8)",9-1
493947990,-53.0,-64.0,-59.0,-50.0,9.0,"(0, 4.8)",9-1
493947378,-61.0,-67.0,-59.0,-57.0,9.0,"(0, 4.8)",9-1
493941596,-62.0,-63.0,-59.0,-54.0,9.0,"(0, 4.8)",9-1
493941852,-61.0,-64.0,-58.0,-57.0,9.0,"(0, 4.8)",9-1
493945850,-53.0,-67.0,-59.0,-56.0,9.0,"(0, 4.8)",9-1
493946990,-61.0,-67.0,-59.0,-51.0,9.0,"(0, 4.8)",9-1
493942359,-61.0,-66.0,-58.0,-56.0,9.0,"(0, 4.8)",9-1
493944324,-61.0,-66.0,-59.0,-57.0,9.0,"(0, 4.8)",9-1
493947248,-61.0,-67.0,-59.0,-57.0,9.0,"(0, 4.8)",9-1
493945965,-61.0,-67.0,-59.0,-57.0,9.0,"(0, 4.8)",9-1
493944575,-61.0,,-59.0,-57.0,9.0,"(0, 4.8)",9-1
493946010,-61.0,-67.0,-59.0,-57.0,9.0,"(0, 4.8)",9-1
493947192,-53.0,-67.0,-59.0,-55.0,9.0,"(0, 4.8)",9-1
493941938,-60.0,-68.0,-59.0,-58.0,9.0,"(0, 4.8)",9-1
493946902,-61.0,-66.0,-58.0,-56.0,9.0,"(0, 4.8)",9-1
493944486,-61.0,-67.0,-59.0,-57.0,9.0,"(0, 4.8)",9-1
493946039,-61.0,-67.0,-59.0,-57.0,9.0,"(0, 4.8)",9-1
493942181,-61.0,-68.0,-59.0,-56.0,9.0,"(0, 4.8)",9-1
493944145,-61.0,-66.0,-59.0,-57.0,9.0,"(0, 4.8)",9-1
493948050,-61.0,-67.0,-58.0,-55.0,9.0,"(0, 4.8)",9-1
493943226,-61.0,-67.0,-59.0,-56.0,9.0,"(0, 4.8)",9-1
493946815,,-67.0,,,9.0,"(0, 4.8)",9-1
493946376,-61.0,-67.0,-59.0,-56.0,9.0,"(0, 4.8)",9-1
493945879,-61.0,-67.0,-58.0,-56.0,9.0,"(0, 4.8)",9-1
493941896,-60.0,-67.0,-59.0,-57.0,9.0,"(0, 4.8)",9-1
493942224,-61.0,-66.0,-56.0,-54.0,9.0,"(0, 4.8)",9-1
493947961,-61.0,-64.0,-59.0,-57.0,9.0,"(0, 4.8)",9-1
493948107,,,-59.0,-56.0,9.0,"(0, 4.8)",9-1
493943536,-61.0,-67.0,-59.0,-56.0,9.0,"(0, 4.8)",9-1
493942889,-61.0,-67.0,-59.0,-54.0,9.0,"(0, 4.8)",9-1
493942374,-61.0,-67.0,-58.0,-56.0,9.0,"(0, 4.8)",9-1
493943782,-61.0,-66.0,-59.0,-56.0,9.0,"(0, 4.8)",9-1
493941924,-60.0,-66.0,-59.0,-57.0,9.0,"(0, 4.8)",9-1
493941824,-61.0,-62.0,-57.0,-49.0,9.0,"(0, 4.8)",9-1
493942490,-61.0,-67.0,-55.0,-56.0,9.0,"(0, 4.8)",9-1
493947495,-61.0,-67.0,-59.0,-57.0,9.0,"(0, 4.8)",9-1
493946230,-61.0,-67.0,-59.0,-57.0,9.0,"(0, 4.8)",9-1
493942021,-60.0,-65.0,-58.0,-56.0,9.0,"(0, 4.8)",9-1
493942756,-61.0,-67.0,-59.0,-56.0,9.0,"(0, 4.8)",9-1
493946142,-61.0,-67.0,-58.0,-56.0,9.0,"(0, 4.8)",9-1
493943375,-61.0,-67.0,-59.0,-56.0,9.0,"(0, 4.8)",9-1
493948078,-61.0,-65.0,-58.0,-57.0,9.0,"(0, 4.8)",9-1
493946770,-61.0,-67.0,-56.0,-56.0,9.0,"(0, 4.8)",9-1
493942904,-61.0,-67.0,-59.0,-56.0,9.0,"(0, 4.8)",9-1
493945147,-61.0,-67.0,-59.0,-51.0,9.0,"(0, 4.8)",9-1
493947321,-61.0,-67.0,-59.0,-57.0,9.0,"(0, 4.8)",9-1
493947221,-61.0,-67.0,-57.0,-55.0,9.0,"(0, 4.8)",9-1
493947421,-56.0,-67.0,-59.0,-57.0,9.0,"(0, 4.8)",9-1
493945045,-61.0,-67.0,-58.0,-57.0,9.0,"(0, 4.8)",9-1
493943049,-61.0,-67.0,-59.0,-56.0,9.0,"(0, 4.8)",9-1
493947046,-61.0,-67.0,-59.0,-53.0,9.0,"(0, 4.8)",9-1
493941660,-61.0,-68.0,-60.0,-56.0,9.0,"(0, 4.8)",9-1
493942210,-61.0,-66.0,-59.0,,9.0,"(0, 4.8)",9-1
493944160,-61.0,-66.0,-59.0,-57.0,9.0,"(0, 4.8)",9-1
493943449,-61.0,-67.0,-57.0,-56.0,9.0,"(0, 4.8)",9-1
493947277,-61.0,-67.0,-59.0,-57.0,9.0,"(0, 4.8)",9-1
493946712,-61.0,-66.0,-59.0,-56.0,9.0,"(0, 4.8)",9-1
493941810,-61.0,-63.0,-59.0,-55.0,9.0,"(0, 4.8)",9-1
493947682,-61.0,-68.0,-58.0,-56.0,9.0,"(0, 4.8)",9-1
493947801,-61.0,-68.0,-59.0,-56.0,9.0,"(0, 4.8)",9-1
493946858,-61.0,-67.0,-59.0,-57.0,9.0,"(0, 4.8)",9-1
493941636,-62.0,-67.0,-59.0,-58.0,9.0,"(0, 4.8)",9-1
493941838,-61.0,-65.0,-59.0,-56.0,9.0,"(0, 4.8)",9-1
493947903,-60.0,-64.0,-59.0,-57.0,9.0,"(0, 4.8)",9-1
493942404,,-68.0,,,9.0,"(0, 4.8)",9-1
493947727,-61.0,-69.0,-55.0,-56.0,9.0,"(0, 4.8)",9-1
493945469,-61.0,-67.0,-58.0,-57.0,9.0,"(0, 4.8)",9-1
493944086,-60.0,-67.0,-59.0,-57.0,9.0,"(0, 4.8)",9-1
493942446,-61.0,-67.0,-59.0,-56.0,9.0,"(0, 4.8)",9-1
493943138,-61.0,-67.0,-59.0,-56.0,9.0,"(0, 4.8)",9-1
493945792,-61.0,-67.0,-58.0,-57.0,9.0,"(0, 4.8)",9-1
493944798,-62.0,-70.0,-58.0,-55.0,9.0,"(0, 4.8)",9-1
493941996,-61.0,-65.0,-58.0,-56.0,9.0,"(0, 4.8)",9-1
493944383,-61.0,-67.0,-59.0,-57.0,9.0,"(0, 4.8)",9-1
493944369,-61.0,-66.0,-59.0,-52.0,9.0,"(0, 4.8)",9-1
493941953,-60.0,-67.0,-58.0,-57.0,9.0,"(0, 4.8)",9-1
493941686,-63.0,-65.0,-60.0,-57.0,9.0,"(0, 4.8)",9-1
493947581,-53.0,-67.0,-59.0,-56.0,9.0,"(0, 4.8)",9-1
493943109,-61.0,-67.0,-59.0,-51.0,9.0,"(0, 4.8)",9-1
493944973,-61.0,-66.0,-59.0,-57.0,9.0,"(0, 4.8)",9-1
493947742,-61.0,-69.0,-58.0,-57.0,9.0,"(0, 4.8)",9-1
493943256,-61.0,-67.0,-59.0,-56.0,9.0,"(0, 4.8)",9-1
493943196,-60.0,-67.0,-59.0,-54.0,9.0,"(0, 4.8)",9-1
493945132,-61.0,-66.0,-56.0,-54.0,9.0,"(0, 4.8)",9-1
493943694,-60.0,-67.0,-59.0,-56.0,9.0,"(0, 4.8)",9-1
493947713,-61.0,-69.0,-56.0,-54.0,9.0,"(0, 4.8)",9-1
493947292,-61.0,-68.0,-59.0,-57.0,9.0,"(0, 4.8)",9-1
493946636,-61.0,-67.0,-59.0,-56.0,9.0,"(0, 4.8)",9-1
493943827,-61.0,-67.0,-59.0,-56.0,9.0,"(0, 4.8)",9-1
493944071,-61.0,-66.0,-59.0,-51.0,9.0,"(0, 4.8)",9-1
493944862,-61.0,-66.0,-59.0,-57.0,9.0,"(0, 4.8)",9-1
493947466,-61.0,-67.0,-59.0,-57.0,9.0,"(0, 4.8)",9-1
493943593,-61.0,-67.0,-59.0,-56.0,9.0,"(0, 4.8)",9-1
493946434,-61.0,-67.0,-58.0,-56.0,9.0,"(0, 4.8)",9-1
493946113,-61.0,-67.0,-59.0,-57.0,9.0,"(0, 4.8)",9-1
493944042,-60.0,-66.0,-58.0,-57.0,9.0,"(0, 4.8)",9-1
493945031,-56.0,-67.0,-59.0,-55.0,9.0,"(0, 4.8)",9-1
493943124,-61.0,-67.0,-59.0,-56.0,9.0,"(0, 4.8)",9-1
493944502,-61.0,-67.0,-59.0,-57.0,9.0,"(0, 4.8)",9-1
493943650,-61.0,-67.0,-59.0,-56.0,9.0,"(0, 4.8)",9-1
493946274,-61.0,-67.0,-59.0,-51.0,9.0,"(0, 4.8)",9-1
493943753,-60.0,-65.0,-58.0,-57.0,9.0,"(0, 4.8)",9-1
493946449,-60.0,-67.0,-59.0,-57.0,9.0,"(0, 4.8)",9-1
493945704,-61.0,-67.0,-58.0,-56.0,9.0,"(0, 4.8)",9-1
493942741,-61.0,-67.0,-59.0,-56.0,9.0,"(0, 4.8)",9-1
493947032,-61.0,-67.0,-59.0,-57.0,9.0,"(0, 4.8)",9-1
493943929,,-66.0,,,9.0,"(0, 4.8)",9-1
493946390,-61.0,-67.0,-59.0,-57.0,9.0,"(0, 4.8)",9-1
493946800,-61.0,-67.0,-59.0,-56.0,9.0,"(0, 4.8)",9-1
493942609,-61.0,-67.0,-58.0,-56.0,9.0,"(0, 4.8)",9-1
493944916,-61.0,-66.0,-58.0,-57.0,9.0,"(0, 4.8)",9-1
493947596,-61.0,-67.0,-58.0,-57.0,9.0,"(0, 4.8)",9-1
493946201,-61.0,-67.0,-59.0,-56.0,9.0,"(0, 4.8)",9-1
493943271,-60.0,-67.0,-59.0,-54.0,9.0,"(0, 4.8)",9-1
493945281,-61.0,-67.0,-58.0,-57.0,9.0,"(0, 4.8)",9-1
493945512,-61.0,-66.0,-58.0,-56.0,9.0,"(0, 4.8)",9-1
493944576,,-66.0,,,9.0,"(0, 4.8)",9-1
493946288,-61.0,-67.0,-59.0,-56.0,9.0,"(0, 4.8)",9-1
493944560,-60.0,-66.0,-58.0,-57.0,9.0,"(0, 4.8)",9-1
493944590,-61.0,-67.0,-59.0,-52.0,9.0,"(0, 4.8)",9-1
493944339,-61.0,-67.0,-59.0,-57.0,9.0,"(0, 4.8)",9-1
493946683,-61.0,-66.0,-59.0,-56.0,9.0,"(0, 4.8)",9-1
493947350,-61.0,-67.0,-58.0,-57.0,9.0,"(0, 4.8)",9-1
493942093,-61.0,-69.0,-59.0,-57.0,9.0,"(0, 4.8)",9-1
493943564,-60.0,-67.0,-59.0,-56.0,9.0,"(0, 4.8)",9-1
493946420,-61.0,-67.0,-59.0,-57.0,9.0,"(0, 4.8)",9-1
493946814,-61.0,,-59.0,-56.0,9.0,"(0, 4.8)",9-1
493945615,-61.0,-66.0,-59.0,-54.0,9.0,"(0, 4.8)",9-1
493947119,-61.0,-67.0,-57.0,-57.0,9.0,"(0, 4.8)",9-1
493942403,-61.0,,-59.0,-55.0,9.0,"(0, 4.8)",9-1
493943153,-60.0,-66.0,-59.0,-56.0,9.0,"(0, 4.8)",9-1
493945251,-61.0,-67.0,-58.0,-57.0,9.0,"(0, 4.8)",9-1
493946697,-61.0,-66.0,-59.0,-56.0,9.0,"(0, 4.8)",9-1
493941673,-62.0,-66.0,-59.0,-57.0,9.0,"(0, 4.8)",9-1
493948005,-61.0,-63.0,-60.0,-57.0,9.0,"(0, 4.8)",9-1
493946172,-61.0,-67.0,-59.0,-56.0,9.0,"(0, 4.8)",9-1
493943841,-61.0,-67.0,-59.0,-54.0,9.0,"(0, 4.8)",9-1
493943724,-61.0,-66.0,-59.0,-51.0,9.0,"(0, 4.8)",9-1
493944100,-61.0,-67.0,-59.0,-56.0,9.0,"(0, 4.8)",9-1
493944205,-61.0,-67.0,-59.0,-57.0,9.0,"(0, 4.8)",9-1
493941724,-62.0,-63.0,-59.0,-52.0,9.0,"(0, 4.8)",9-1
493945205,-53.0,-67.0,-59.0,-57.0,9.0,"(0, 4.8)",9-1
493943035,-61.0,-67.0,-59.0,-56.0,9.0,"(0, 4.8)",9-1
493942711,-61.0,-66.0,-59.0,-56.0,9.0,"(0, 4.8)",9-1
493942121,-61.0,-67.0,-58.0,-54.0,9.0,"(0, 4.8)",9-1
493945732,-61.0,-67.0,-59.0,-57.0,9.0,"(0, 4.8)",9-1
493943958,-61.0,-67.0,-59.0,-54.0,9.0,"(0, 4.8)",9-1
493947771,-61.0,-69.0,-59.0,-56.0,9.0,"(0, 4.8)",9-1
493945428,-61.0,-67.0,-59.0,-57.0,9.0,"(0, 4.8)",9-1
493944412,-61.0,-66.0,-59.0,-56.0,9.0,"(0, 4.8)",9-1
493947018,-61.0,-67.0,-59.0,-57.0,9.0,"(0, 4.8)",9-1
493945117,-61.0,-66.0,-59.0,-57.0,9.0,"(0, 4.8)",9-1
493947975,-61.0,-64.0,-57.0,-57.0,9.0,"(0, 4.8)",9-1
493944354,-61.0,-67.0,-56.0,-56.0,9.0,"(0, 4.8)",9-1
493942830,-61.0,-67.0,-59.0,-56.0,9.0,"(0, 4.8)",9-1
493945190,-61.0,-67.0,-55.0,-56.0,9.0,"(0, 4.8)",9-1
493943914,-61.0,-66.0,-56.0,-56.0,9.0,"(0, 4.8)",9-1
493944753,-61.0,-66.0,-55.0,-56.0,9.0,"(0, 4.8)",9-1
493943679,-61.0,-67.0,-59.0,-49.0,9.0,"(0, 4.8)",9-1
493941624,-62.0,-67.0,-60.0,-57.0,9.0,"(0, 4.8)",9-1
493942875,-61.0,-67.0,-59.0,-56.0,9.0,"(0, 4.8)",9-1
493946887,-61.0,-66.0,-58.0,-57.0,9.0,"(0, 4.8)",9-1
493942534,-61.0,-67.0,-58.0,-56.0,9.0,"(0, 4.8)",9-1
493946667,-61.0,-67.0,-59.0,-56.0,9.0,"(0, 4.8)",9-1
493943330,-61.0,-67.0,-56.0,-56.0,9.0,"(0, 4.8)",9-1
493946478,-61.0,-66.0,-59.0,-51.0,9.0,"(0, 4.8)",9-1
493942933,-61.0,-66.0,-59.0,-56.0,9.0,"(0, 4.8)",9-1
493943623,-61.0,-67.0,-59.0,-56.0,9.0,"(0, 4.8)",9-1
493946608,-61.0,-67.0,-59.0,-56.0,9.0,"(0, 4.8)",9-1
493947451,-61.0,-67.0,-59.0,-57.0,9.0,"(0, 4.8)",9-1
493945922,-61.0,-67.0,-58.0,-56.0,9.0,"(0, 4.8)",9-1
493942948,-60.0,-67.0,-59.0,-56.0,9.0,"(0, 4.8)",9-1
493945644,-61.0,-67.0,-59.0,-56.0,9.0,"(0, 4.8)",9-1
493942519,-61.0,-66.0,-58.0,-56.0,9.0,"(0, 4.8)",9-1
493941910,-61.0,-64.0,-59.0,-56.0,9.0,"(0, 4.8)",9-1
493942108,-61.0,-68.0,-58.0,-56.0,9.0,"(0, 4.8)",9-1
493943638,-61.0,-67.0,-59.0,-50.0,9.0,"(0, 4.8)",9-1
493943315,-60.0,-67.0,-59.0,-56.0,9.0,"(0, 4.8)",9-1
493944190,-60.0,-67.0,-57.0,-56.0,9.0,"(0, 4.8)",9-1
493944471,-60.0,-67.0,-59.0,-52.0,9.0,"(0, 4.8)",9-1
493944174,-61.0,-67.0,-59.0,-57.0,9.0,"(0, 4.8)",9-1
493942504,-61.0,-67.0,-58.0,-56.0,9.0,"(0, 4.8)",9-1
493947845,-61.0,-68.0,-59.0,-55.0,9.0,"(0, 4.8)",9-1
493945600,-61.0,-66.0,-58.0,-56.0,9.0,"(0, 4.8)",9-1
493946976,-61.0,-66.0,-59.0,-57.0,9.0,"(0, 4.8)",9-1
493946244,-61.0,-67.0,-58.0,-56.0,9.0,"(0, 4.8)",9-1
493945527,-61.0,-66.0,-58.0,-56.0,9.0,"(0, 4.8)",9-1
493946844,-54.0,-67.0,-59.0,-54.0,9.0,"(0, 4.8)",9-1
493947874,-61.0,-69.0,-58.0,-56.0,9.0,"(0, 4.8)",9-1
493943360,-56.0,-67.0,-57.0,-56.0,9.0,"(0, 4.8)",9-1
493943664,-60.0,-67.0,-59.0,-56.0,9.0,"(0, 4.8)",9-1
493947004,-61.0,-67.0,-59.0,-55.0,9.0,"(0, 4.8)",9-1
493945557,-61.0,-66.0,-58.0,-51.0,9.0,"(0, 4.8)",9-1
493944768,-60.0,-66.0,-59.0,-57.0,9.0,"(0, 4.8)",9-1
493944835,-61.0,-66.0,-55.0,-57.0,9.0,"(0, 4.8)",9-1
493942785,-61.0,-67.0,-59.0,-55.0,9.0,"(0, 4.8)",9-1
493947306,,,,-57.0,9.0,"(0, 4.8)",9-1
493944709,-61.0,-66.0,-59.0,-56.0,9.0,"(0, 4.8)",9-1
493943418,-61.0,-67.0,-59.0,-56.0,9.0,"(0, 4.8)",9-1
493947162,-61.0,-67.0,-59.0,-57.0,9.0,"(0, 4.8)",9-1
493945384,-61.0,-67.0,-58.0,-57.0,9.0,"(0, 4.8)",9-1
493946741,-56.0,-67.0,-59.0,-54.0,9.0,"(0, 4.8)",9-1
493946594,-61.0,-67.0,-59.0,-56.0,9.0,"(0, 4.8)",9-1
493947336,-61.0,-67.0,-59.0,-57.0,9.0,"(0, 4.8)",9-1
493946303,-61.0,-67.0,-57.0,-56.0,9.0,"(0, 4.8)",9-1
493945440,-61.0,-67.0,-59.0,-53.0,9.0,"(0, 4.8)",9-1
493946098,-61.0,-67.0,-58.0,-56.0,9.0,"(0, 4.8)",9-1
493943167,-53.0,-67.0,-59.0,-56.0,9.0,"(0, 4.8)",9-1
493944130,-61.0,-66.0,-59.0,-56.0,9.0,"(0, 4.8)",9-1
